"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value","module","supermodule","dim_1","dim_2"
"Adhfe1","OK",0,38.0988508358964,0.0826529533209663,"Adhfe1",0,"9","1",3.30372960330249,0.996110865897526
"Gsta3","OK",0,60.781910423877,0.131910378142769,"Gsta3",0,"9","1",4.1338623261571,1.00189716560303
"Gm5524","OK",1.34736345698372e-11,6.66235578981128,0.0143785780226667,"Gm5524",2.33759626940234e-11,"9","1",3.42758185626269,0.912405917472233
"Tmeff2","OK",0,45.7253403225508,0.0992049968414953,"Tmeff2",0,"9","1",2.39190549613238,1.51919306261002
"Cavin2","OK",4.19604196111831e-78,18.6718340189944,0.0404557333382826,"Cavin2",1.07824838118759e-77,"9","1",2.71154052973987,1.12206930858551
"Stat1","OK",0,59.337251196554,0.128767365218426,"Stat1",0,"9","1",1.86065203906299,2.10008303267418
"Pgap1","OK",1.08340953203383e-07,5.18442535361841,0.0111700501235758,"Pgap1",1.77362011317889e-07,"9","1",1.78446109057666,1.31788189155518
"Aox1","OK",1.01544275600384e-111,22.4294595937252,0.0485780641407933,"Aox1",2.89589230415909e-111,"9","1",4.78224975825549,1.26081962329804
"Lancl1","OK",0,40.3416830487663,0.0875204432628874,"Lancl1",0,"9","1",2.09800429106952,1.34924180252015
"Cps1","OK",0,229.988332953291,0.499310839255052,"Cps1",0,"9","1",2.97429616214038,1.54230321390091
"Igfbp2","OK",0,157.721273072213,0.342399357550264,"Igfbp2",0,"9","1",1.649697253716,1.4565900061792
"Epha4","OK",2.40376765392941e-05,4.06479182280453,0.00831265395713323,"Epha4",3.74622983738409e-05,"9","1",3.28767831088305,1.58356595975815
"Col4a4","OK",0.000103342927361849,3.71070131525214,0.00796185628227603,"Col4a4",0.000158052068666096,"9","1",2.00813753367663,1.63018817645966
"Col4a3","OK",3.85868313821457e-56,15.7426258005907,0.0340678896020408,"Col4a3",9.0838226650579e-56,"9","1",2.54705722094775,1.57372213346421
"Ugt1a9","OK",9.15982026952656e-67,17.2214943632436,0.0372800451098235,"Ugt1a9",2.25688898520591e-66,"9","1",3.79876978160144,1.53116256935059
